MC_NAME,MC_ID,MC_SORT_ID,AGG_TICKET_DATA,AGG_SEQ_NAME,AGG_PATTERN_NAME,START_TIME,END_TIME,DURATION,TIME_ADJUST,KNIT_DURATION,COMPLETE,AGG_SHIFT_STATES,AGG_USER_STATES,AGG_SINTRAL_STATES,AGG_USER_NAME
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 0:49,15/10/2022 0:58,0:09:19,0:00:00,0:04:16,0,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 0:58,15/10/2022 1:28,0:30:04,0:00:00,0:16:58,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 1:29,15/10/2022 1:48,0:19:25,0:00:00,0:17:10,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 1:48,15/10/2022 2:03,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 2:03,15/10/2022 2:20,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 2:20,15/10/2022 2:36,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 2:36,15/10/2022 2:52,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 2:52,15/10/2022 3:08,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 3:08,15/10/2022 3:25,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 3:25,15/10/2022 3:45,0:20:27,0:00:00,0:15:34,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 3:45,15/10/2022 4:02,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 4:02,15/10/2022 4:17,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 4:17,15/10/2022 4:34,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 4:34,15/10/2022 4:50,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 4:50,15/10/2022 5:07,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 5:07,15/10/2022 5:22,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 5:22,15/10/2022 5:43,0:21:06,0:00:00,0:17:29,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 5:43,15/10/2022 5:58,0:15:17,0:00:00,0:15:17,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 5:58,15/10/2022 6:15,0:16:51,0:00:00,0:16:51,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 6:15,15/10/2022 6:31,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 6:31,15/10/2022 6:47,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 6:48,15/10/2022 7:03,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 7:03,15/10/2022 7:20,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 7:20,17/10/2022 9:26,50:05:49,0:00:00,0:19:16,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 9:26,17/10/2022 9:42,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 9:43,17/10/2022 9:58,0:15:48,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 9:58,17/10/2022 10:18,0:19:38,0:00:00,0:16:53,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 10:18,17/10/2022 10:33,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 10:33,17/10/2022 10:50,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 10:50,17/10/2022 11:09,0:18:27,0:00:00,0:16:08,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 11:09,17/10/2022 11:34,0:25:12,0:00:00,0:18:36,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 11:34,17/10/2022 11:49,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 11:49,17/10/2022 12:06,0:16:53,0:00:00,0:16:53,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 12:06,17/10/2022 12:23,0:16:53,0:00:00,0:16:53,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 12:23,17/10/2022 12:38,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 12:42,17/10/2022 12:54,0:11:47,0:00:00,0:11:14,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 12:54,17/10/2022 13:07,0:12:57,0:00:00,0:11:14,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 13:07,17/10/2022 13:18,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 13:18,17/10/2022 13:29,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 13:29,17/10/2022 13:40,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 13:40,17/10/2022 13:54,0:14:03,0:00:00,0:11:16,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 13:54,17/10/2022 14:06,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 14:06,17/10/2022 14:17,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 14:17,17/10/2022 14:28,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 14:28,17/10/2022 14:42,0:13:47,0:00:00,0:11:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 14:42,17/10/2022 14:53,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 14:53,17/10/2022 15:04,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 15:04,17/10/2022 15:19,0:14:49,0:00:00,0:11:26,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 15:19,17/10/2022 15:30,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 15:30,17/10/2022 15:44,0:14:16,0:00:00,0:11:14,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 15:44,17/10/2022 15:55,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 15:55,17/10/2022 16:06,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 16:06,17/10/2022 16:20,0:13:55,0:00:00,0:11:08,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 16:20,17/10/2022 16:31,0:11:04,0:00:00,0:11:04,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 16:31,17/10/2022 16:42,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 16:42,17/10/2022 17:01,0:18:34,0:00:00,0:11:20,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 17:01,17/10/2022 17:13,0:12:32,0:00:00,0:11:31,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 17:13,17/10/2022 17:24,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 17:24,17/10/2022 17:37,0:12:37,0:00:00,0:11:10,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},17/10/2022 17:37,17/10/2022 17:37,0:00:17,0:00:00,0:00:01,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 17:38,17/10/2022 18:01,0:22:46,0:00:00,0:16:38,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 18:01,17/10/2022 18:17,0:16:12,0:00:00,0:15:22,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 18:17,17/10/2022 18:35,0:18:02,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 18:35,17/10/2022 18:50,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 18:50,17/10/2022 19:07,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 19:07,17/10/2022 19:22,0:15:19,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 19:22,17/10/2022 19:39,0:16:53,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 19:39,17/10/2022 19:55,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 19:55,17/10/2022 20:14,0:19:20,0:00:00,0:17:06,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 20:14,17/10/2022 20:29,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 20:29,17/10/2022 20:46,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 20:46,17/10/2022 21:02,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 21:02,17/10/2022 21:18,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 21:19,17/10/2022 21:34,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 21:34,17/10/2022 22:00,0:26:27,0:00:00,0:17:55,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 22:00,17/10/2022 22:16,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 22:16,17/10/2022 22:33,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 22:33,17/10/2022 22:48,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 22:48,17/10/2022 23:05,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 23:05,17/10/2022 23:20,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},17/10/2022 23:20,17/10/2022 23:49,0:29:16,0:00:00,0:16:55,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},17/10/2022 23:49,18/10/2022 0:18,0:28:09,0:00:00,0:15:37,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 0:18,18/10/2022 0:36,0:18:30,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 0:36,18/10/2022 0:51,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 0:52,18/10/2022 1:08,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 1:08,18/10/2022 1:24,0:15:17,0:00:00,0:15:17,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 1:24,18/10/2022 1:42,0:18:34,0:00:00,0:17:00,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 1:42,18/10/2022 1:58,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 1:58,18/10/2022 2:17,0:19:20,0:00:00,0:17:09,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 2:17,18/10/2022 2:32,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 2:32,18/10/2022 2:49,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 2:49,18/10/2022 3:17,0:28:04,0:00:00,0:15:24,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 3:17,18/10/2022 3:34,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 3:34,18/10/2022 3:50,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 3:50,18/10/2022 4:07,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 4:07,18/10/2022 4:22,0:15:19,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 4:22,18/10/2022 4:39,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 4:39,18/10/2022 4:54,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 4:54,18/10/2022 5:17,0:23:14,0:00:00,0:17:13,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 5:17,18/10/2022 5:37,0:19:14,0:00:00,0:15:22,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 5:37,18/10/2022 5:54,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 5:54,18/10/2022 6:09,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 6:09,18/10/2022 6:26,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 6:26,18/10/2022 6:41,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 6:41,18/10/2022 6:58,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 6:58,18/10/2022 9:17,2:19:17,0:00:00,0:16:35,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 9:17,18/10/2022 9:34,0:16:53,0:00:00,0:16:53,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 9:34,18/10/2022 9:50,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 9:50,18/10/2022 10:07,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 10:07,18/10/2022 10:22,0:15:19,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 10:22,18/10/2022 10:39,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 10:39,18/10/2022 10:54,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 10:54,18/10/2022 11:11,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 11:11,18/10/2022 11:31,0:19:54,0:00:00,0:16:02,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 11:31,18/10/2022 11:48,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 11:48,18/10/2022 12:03,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 12:03,18/10/2022 12:20,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 12:20,18/10/2022 12:35,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 12:35,18/10/2022 12:58,0:22:53,0:00:00,0:17:49,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 12:58,18/10/2022 13:17,0:19:04,0:00:00,0:15:20,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 13:17,18/10/2022 13:44,0:26:56,0:00:00,0:12:59,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 13:44,18/10/2022 14:08,0:23:55,0:00:00,0:17:29,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 14:08,18/10/2022 14:24,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 14:24,18/10/2022 14:41,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 14:41,18/10/2022 15:05,0:24:33,0:00:00,0:15:49,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 15:05,18/10/2022 15:25,0:19:41,0:00:00,0:16:57,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 15:25,18/10/2022 15:40,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 15:40,18/10/2022 15:57,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 15:57,18/10/2022 16:12,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 16:12,18/10/2022 16:29,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 16:29,18/10/2022 16:45,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 16:45,18/10/2022 17:06,0:21:25,0:00:00,0:17:38,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 17:06,18/10/2022 17:23,0:16:20,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 17:23,18/10/2022 17:41,0:18:42,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 17:41,18/10/2022 17:57,0:15:59,0:00:00,0:15:24,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 17:57,18/10/2022 18:14,0:16:56,0:00:00,0:16:53,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 18:14,18/10/2022 18:30,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 18:30,18/10/2022 18:46,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 18:47,18/10/2022 19:06,0:19:30,0:00:00,0:16:00,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 19:06,18/10/2022 19:23,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 19:23,18/10/2022 19:38,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 19:38,18/10/2022 19:55,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
